IncidentID,County,RdwyNumber,RdwyType,Street,RoadwayName,StreetSfx,StreetDir,Latitude,Longitude,Milepoint,CollisionDate,CollisionTime,UnitsInvolved,MotorVehiclesInvolved,NumberKilled,NumberInjured,KABCO,Weather,RdwyConditionCode,HitandRun,DirAnalysisCode,MannerofCollision,RdwyCharacter,LightCondition,Intersection Crash,Bicyclist,Pedestrian,Motor Vehicles
32734197,CAMPBELL,I 0275,Interstate,,I275 E,,,39.03392473,-84.47035554,76.113,1/12/2024 0:00,1431,2,2,0,0,O,RAINING,WET,0,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,0,0,0,1
32726903,CAMPBELL,US0027,USRoute,,ALEXANDRIA,PIKE,,39.02103656,-84.43860158,15.298,1/12/2024 0:00,743,2,2,0,0,O,RAINING,WET,0,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & LEVEL,DAWN,0,0,0,1
32720302,CAMPBELL,,OTHR,1727,NEWPORT SHOPPING CENTER,,,39.08354,-84.48058972,0.268,1/12/2024 0:00,1330,2,2,0,0,O,RAINING,WET,0,VEHICLE BACKING NON INTERSECTION,BACKING,STRAIGHT & LEVEL,DAYLIGHT,0,0,0,1
32747087,CAMPBELL,,OTHR,,POPLAR RIDGE,RD,,38.98700133,-84.36396812,,1/12/2024 0:00,1120,2,2,0,0,O,RAINING,WET,0,SIDESWIPE COLLISION - OPPOSITE DIRECTION,SIDESWIPE-OPPOSITE DIRECTION,STRAIGHT & GRADE,DAYLIGHT,0,0,0,1
32737348,CAMPBELL,US0027,USRoute,300,YORK,ST,,39.09289549,-84.49681366,22.264,1/13/2024 0:00,114,2,2,0,0,O,CLEAR,WET,1,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),ANGLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,0,0,0,1
32724479,CAMPBELL,KY1892,StateRoute,,CAROTHERS,RD,,39.08634136,-84.47725969,2.154,1/13/2024 0:00,1949,2,2,0,0,O,CLEAR,DRY,0,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,0,0,0,1
32728403,CAMPBELL,KY1120,StateRoute,200,10TH,ST,E,39.08841266,-84.48672246,0.983,1/13/2024 0:00,1400,2,2,0,0,O,CLEAR,DRY,0,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,0,0,0,1
32726489,CAMPBELL,KY0547,StateRoute,6565,FOUR MILE,RD,,39.00181226,-84.3646376,3.567,1/13/2024 0:00,1922,2,2,0,0,O,CLEAR,DRY,0,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),BACKING,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,0,0,0,1
32727706,CAMPBELL,I 0471,Interstate,,I471 S,,,39.05884951,-84.46969347,1.141,1/13/2024 0:00,1556,1,1,0,0,O,CLEAR,DRY,0,COLLISION WITH NON-FIXED OBJECT ,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,0,0,0,1
32725378,CAMPBELL,KY1120,StateRoute,,MEMORIAL,PKWY,,39.09271393,-84.4751769,1.673,1/13/2024 0:00,1251,2,2,0,0,O,CLEAR,DRY,0,SIDESWIPE-SAME DIRECTION,SIDESWIPE-SAME DIRECTION,CURVE & LEVEL,DAYLIGHT,0,0,0,1
32736213,CAMPBELL,,OTHR,267,WASHINGTON,AVE,,39.10519702,-84.48092918,0.367,1/14/2024 0:00,1049,3,3,0,0,O,CLEAR,DRY,1,COLLISION WITH PARKED VEHICLE,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,0,0,0,1
32727772,CAMPBELL,,OTHR,37,BEECHWOOD,AVE,,39.06829427,-84.45323261,0.088,1/14/2024 0:00,610,2,2,0,0,O,SNOWING,ICE,0,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),BACKING,STRAIGHT & GRADE,DARK (UNKNOWN ROADWAY LIGHTING),0,0,0,1
32728404,CAMPBELL,,OTHR,911,SARATOGA,ST,,39.08864276,-84.48889978,0.184,1/14/2024 0:00,600,2,2,0,0,O,CLOUDY,DRY,1,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),REAR END,STRAIGHT & LEVEL,UNKNOWN,0,0,0,1
32726491,CAMPBELL,KY0547,StateRoute,5579,FOUR MILE,RD,,39.02660828,-84.38397015,,1/14/2024 0:00,1849,1,1,0,0,O,CLEAR,DRY,0,COLLISION WITH ANIMAL NON INTERSECTION,SINGLE VEHICLE,CURVE & LEVEL,DARK-HWY NOT LIGHTED,0,0,0,1
32728405,CAMPBELL,,OTHR,200,3RD,ST,W,39.09190597,-84.50002669,0.079,1/14/2024 0:00,1542,2,2,0,0,O,CLOUDY,DRY,0,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,CURVE & LEVEL,DAYLIGHT,0,0,0,1
32730237,CAMPBELL,,OTHR,46,GRANDVIEW,AVE,,39.07948216,-84.49139685,0.15,1/15/2024 0:00,2345,2,2,0,0,O,CLEAR,DRY,0,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),REAR END,CURVE & GRADE,DARK-HWY LIGHTED/ON,0,0,0,1
33409672,CAMPBELL,US0027,USRoute,,MONMOUTH,ST,,39.08410728,-84.4846645,21.257,1/15/2024 0:00,1331,2,2,0,1,C,CLOUDY,DRY,1,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & GRADE,DAYLIGHT,0,0,0,1
32733350,CAMPBELL,US0027,USRoute,,ALEXANDRIA,PIKE,,38.97351621,-84.39219861,11.156,1/15/2024 0:00,1135,2,2,0,0,O,CLEAR,DRY,0,ANGLE COLLISION - ONE VEHICLE TURNING RIGHT,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,0,0,0,1
32745270,CAMPBELL,KY0008,StateRoute,145,FAIRFIELD,AVE,,39.10388617,-84.48632513,1.635,1/16/2024 0:00,840,2,2,0,0,O,CLOUDY,DRY,0,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & GRADE,DAYLIGHT,0,0,0,1
32742408,CAMPBELL,KY1120,StateRoute,2400,MEMORIAL,PKWY,,39.08300481,-84.45080366,3.863,1/16/2024 0:00,2050,2,2,0,0,O,CLEAR,DRY,1,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),BACKING,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,0,0,0,1
32745260,CAMPBELL,,OTHR,,RIVIERA,DR,,39.10134045,-84.48820855,0.042,1/16/2024 0:00,1356,2,2,0,0,O,CLEAR,DRY,0,OTHER INTERSECTION COLLISIONS,REAR END,STRAIGHT & LEVEL,DAYLIGHT,1,0,0,1
32733202,CAMPBELL,KY0735,StateRoute,3911,SMITH,RD,,38.88940697,-84.25090447,0.846,1/16/2024 0:00,1740,1,1,1,0,K,CLEAR,DRY,0,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,STRAIGHT & LEVEL,DUSK,0,0,0,1
32739990,CAMPBELL,,OTHR,,CROSSROADS,BLVD,,39.00436188,-84.42457453,0.005,1/17/2024 0:00,1109,2,2,0,0,O,CLEAR,DRY,0,SIDESWIPE-SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,0,0,0,1
32741756,CAMPBELL,I 0275,Interstate,,I275 W,,,39.02286596,-84.48903157,77.563,1/17/2024 0:00,1744,2,2,0,0,O,CLOUDY,DRY,0,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,0,0,0,1
34278369,CAMPBELL,US0027,USRoute,,3RD,ST,E,39.09413741,-84.49603518,22.195,1/17/2024 0:00,639,2,2,0,0,O,CLEAR,DRY,0,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAWN,0,0,0,1
32790060,CAMPBELL,KY0008,StateRoute,434,6TH,AVE,,39.11216712,-84.47440381,2.516,1/18/2024 0:00,1942,2,2,0,0,O,CLEAR,DRY,0,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),REAR END,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,0,0,0,1
32742407,CAMPBELL,,OTHR,326,FT THOMAS,AVE,N,39.08335179,-84.4517619,0.084,1/18/2024 0:00,1458,2,2,0,0,O,CLEAR,DRY,0,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,0,0,0,1
32760272,CAMPBELL,,OTHR,606,9TH,ST,E,39.09133235,-84.48478413,0.282,1/18/2024 0:00,1647,2,2,0,0,O,CLOUDY,DRY,1,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,0,0,0,1
32743016,CAMPBELL,US0027,USRoute,,ALEXANDRIA,PIKE,,38.96628823,-84.39321823,10.652,1/18/2024 0:00,1840,2,2,0,0,O,CLEAR,DRY,0,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,0,0,0,1
32740248,CAMPBELL,,OTHR,,YORK,ST,,39.08497229,-84.48957512,0.001,1/18/2024 0:00,1035,2,1,0,1,C,CLOUDY,DRY,0,COLLISION WITH PEDESTRIAN IN INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,1,0,1,0
32738867,CAMPBELL,,OTHR,,BRIGHTON,ST,,39.0867549,-84.50129498,0.569,1/18/2024 0:00,914,2,2,0,0,O,CLOUDY,DRY,0,COLLISION WITH PARKED VEHICLE,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,0,0,0,1
32790063,CAMPBELL,KY0008,StateRoute,,4TH,AVE,,39.11539838,-84.4697573,2.855,1/18/2024 0:00,1508,2,2,0,0,O,CLOUDY,DRY,0,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,0,0,0,1
32744174,CAMPBELL,US0027,USRoute,,ALEXANDRIA,PIKE,,38.97363308,-84.39232174,11.155,1/18/2024 0:00,1832,2,2,0,0,O,CLEAR,DRY,0,VEHICLE BACKING IN INTERSECTION,BACKING,STRAIGHT & LEVEL,DARK (UNKNOWN ROADWAY LIGHTING),1,0,0,1
32739932,CAMPBELL,KY1120,StateRoute,,MEMORIAL,PKWY,,39.0923798,-84.47602122,1.597,1/18/2024 0:00,1419,2,2,0,0,O,CLOUDY,DRY,0,OTHER INTERSECTION COLLISIONS,REAR END,CURVE & LEVEL,DAYLIGHT,1,0,0,1
32767315,CAMPBELL,,OTHR,10256,PLEASANT RIDGE,RD,,38.91829955,-84.39759273,6.331,1/18/2024 0:00,1823,1,1,0,1,C,RAINING,WET,0,RAN OFF ROADWAY (1 VEHICLE WITH/EARTH EMBANKMENT/DITCH),SINGLE VEHICLE,CURVE & GRADE,DARK-HWY NOT LIGHTED,0,0,0,1
32743653,CAMPBELL,I 0471,Interstate,,,,,39.09334708,-84.47724476,0.101,1/19/2024 0:00,1000,1,1,0,0,O,SNOWING,SNOW/SLUSH,0,COLLISION WITH FIXED OBJECT NOT IN GORE ,SINGLE VEHICLE,CURVE & GRADE,DAYLIGHT,0,0,0,1
32759358,CAMPBELL,KY0547,StateRoute,,FOUR MILE,RD,,39.02699546,-84.38595832,5.775,1/19/2024 0:00,752,1,1,0,0,O,SNOWING,SNOW/SLUSH,0,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,CURVE & LEVEL,DAYLIGHT,0,0,0,1
32741957,CAMPBELL,US0027,USRoute,2431,ALEXANDRIA,PIKE,,39.07397384,-84.47343421,20.302,1/19/2024 0:00,324,1,1,0,0,O,SNOWING,SNOW/SLUSH,0,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,CURVE & GRADE,DARK-HWY LIGHTED/ON,0,0,0,1
32744173,CAMPBELL,,OTHR,,PAUL,LN,,38.95099705,-84.39379292,0.02,1/19/2024 0:00,750,1,1,0,0,O,SNOWING,SNOW/SLUSH,0,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,CURVE & GRADE,DAYLIGHT,0,0,0,1
32743352,CAMPBELL,KY1892,StateRoute,,GRAND,AVE,,39.08184905,-84.46966263,1.612,1/19/2024 0:00,725,2,2,0,0,O,SNOWING,SNOW/SLUSH,0,SIDESWIPE-SAME DIRECTION,SIDESWIPE-SAME DIRECTION,CURVE & HILLCREST,DAYLIGHT,0,0,0,1
32743351,CAMPBELL,US0027,USRoute,,3RD,ST,E,39.09323247,-84.49716146,22.238,1/19/2024 0:00,1218,1,1,0,0,O,SNOWING,ICE,0,COLLISION WITH FIXED OBJECT IN INTERSECTION - FIRST EVENT COLLISION 09 - 32,SINGLE VEHICLE,CURVE & LEVEL,DAYLIGHT,1,0,0,1
32750507,CAMPBELL,I 0471,Interstate,,I471 SB,,,39.06410898,-84.46753276,1.558,1/19/2024 0:00,1016,2,2,0,0,O,SNOWING,SNOW/SLUSH,0,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,0,0,0,1
33259167,CAMPBELL,,OTHR,,LICKERT,RD,,38.92708728,-84.37528506,0.565,1/19/2024 0:00,1502,1,1,0,1,B,CLOUDY,ICE,0,OTHER ROADWAY OR MID-BLOCK COLLISION,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,0,0,0,1
32751188,CAMPBELL,KY1120,StateRoute,138,FORT THOMAS,AVE,S,39.07684201,-84.44707448,4.372,1/19/2024 0:00,606,2,2,0,0,O,SNOWING,SNOW/SLUSH,0,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,CURVE & LEVEL,DARK (UNKNOWN ROADWAY LIGHTING),0,0,0,1
32747085,CAMPBELL,KY0547,StateRoute,,FOUR MILE,RD,,39.02606154,-84.3822872,,1/19/2024 0:00,735,2,2,0,0,O,SNOWING,SNOW/SLUSH,0,SIDESWIPE COLLISION - OPPOSITE DIRECTION,SIDESWIPE-OPPOSITE DIRECTION,STRAIGHT & GRADE,DAWN,0,0,0,1
32750508,CAMPBELL,,OTHR,250,RIDGEWAY,AVE,,39.07285927,-84.47549823,0.146,1/19/2024 0:00,1204,2,2,0,0,O,SNOWING,SNOW/SLUSH,0,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),SIDESWIPE-SAME DIRECTION,STRAIGHT & HILLCREST,DAYLIGHT,0,0,0,1
32744051,CAMPBELL,,OTHR,46,GRANDVIEW,AVE,,39.08009572,-84.49080202,0.098,1/19/2024 0:00,1829,2,2,0,0,O,CLOUDY,SNOW/SLUSH,1,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),HEAD ON,STRAIGHT & HILLCREST,DUSK,0,0,0,1
32766852,CAMPBELL,,OTHR,4,APPLE BLOSSOM,LN,,38.96397987,-84.38121921,0.063,1/20/2024 0:00,1426,2,2,0,0,O,CLEAR,SNOW/SLUSH,0,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),BACKING,STRAIGHT & LEVEL,DAYLIGHT,0,0,0,1
32745572,CAMPBELL,KY1892,StateRoute,,GRAND,AVE,,39.08547315,-84.4747953,1.982,1/20/2024 0:00,1002,2,2,0,0,O,CLOUDY,WET,0,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,0,0,0,1
32745635,CAMPBELL,KY1892,StateRoute,,GRAND,AVE,,39.08543452,-84.47471752,1.991,1/20/2024 0:00,1200,2,2,0,0,O,CLEAR,DRY,0,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,0,0,0,1
32745626,CAMPBELL,KY1892,StateRoute,14,CAROTHERS,RD,,39.08439884,-84.48272065,2.514,1/20/2024 0:00,1406,2,2,0,1,C,CLEAR,DRY,0,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,0,0,0,1
32745081,CAMPBELL,,OTHR,,TRAILRIDGE,LN,,39.03801285,-84.47272614,0.027,1/20/2024 0:00,349,2,2,0,0,O,SNOWING,ICE,0,COLLISION WITH PARKED VEHICLE,ANGLE,STRAIGHT & GRADE,DARK-HWY NOT LIGHTED,0,0,0,1
34359828,CAMPBELL,,OTHR,,SARATOGA,ST,,39.08773656,-84.4880263,0.107,1/20/2024 0:00,934,2,2,0,0,O,CLEAR,DRY,0,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,0,0,0,1
32747504,CAMPBELL,,OTHR,,PARK,AVE,,39.0968979,-84.49136569,0.241,1/20/2024 0:00,1602,2,2,0,0,O,CLEAR,SNOW/SLUSH,0,OPPOSITE DIRECTION - BOTH VEHICLES GOING STRAIGHT AHEAD,SIDESWIPE-OPPOSITE DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,0,0,0,1
32752493,CAMPBELL,KY0008,StateRoute,,FAIRFIELD,AVE,,39.10900169,-84.47995611,2.128,1/20/2024 0:00,916,2,2,0,0,O,CLEAR,SNOW/SLUSH,0,OPPOSITE DIRECTION - BOTH VEHICLES GOING STRAIGHT AHEAD,SIDESWIPE-OPPOSITE DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,0,0,0,1
32746870,CAMPBELL,KY1120,StateRoute,,10TH,ST,E,39.0884333,-84.48664815,0.985,1/20/2024 0:00,1831,2,2,0,0,O,CLEAR,DRY,0,OPPOSING LEFT TURN,OPPOSING LEFT TURN,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,0,0,0,1
32744818,CAMPBELL,,OTHR,,9TH,ST,W,39.08584863,-84.49462998,0.175,1/20/2024 0:00,230,2,2,0,0,O,CLEAR,SNOW/SLUSH,0,OTHER INTERSECTION COLLISIONS,REAR END,STRAIGHT & GRADE,DARK-HWY LIGHTED/ON,1,0,0,1
32747505,CAMPBELL,I 0471,Interstate,,I471 S,,,39.09100934,-84.47632271,3.704,1/20/2024 0:00,956,1,1,0,0,O,CLEAR,SNOW/SLUSH,0,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,0,0,0,1
32753271,CAMPBELL,I 0275,Interstate,,,,,39.02133077,-84.481231,0.004,1/21/2024 0:00,2017,2,2,0,5,B,CLOUDY,DRY,0,OTHER RAMP RELATED COLLISIONS NOT LISTED ABOVE,ANGLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,0,0,0,1
32749449,CAMPBELL,I 0471,Interstate,,,,,39.09290728,-84.47864576,0.034,1/21/2024 0:00,2040,2,2,0,0,O,CLOUDY,DRY,0,OTHER RAMP RELATED COLLISIONS NOT LISTED ABOVE,SIDESWIPE-SAME DIRECTION,STRAIGHT & HILLCREST,DARK-HWY LIGHTED/ON,0,0,0,1
32752207,CAMPBELL,,OTHR,,DRY CREEK,RD,,39.01161194,-84.44553974,0.874,1/21/2024 0:00,1606,1,1,0,0,O,CLEAR,SNOW/SLUSH,0,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,CURVE & GRADE,DAYLIGHT,0,0,0,1
32748017,CAMPBELL,KY1892,StateRoute,75,CAROTHERS,RD,,39.08576674,-84.47971198,2.296,1/21/2024 0:00,1447,2,1,0,0,O,CLEAR,DRY,0,COLLISION WITH PEDESTRIAN NON - INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,0,0,1,0
33851017,CAMPBELL,US0027,USRoute,,ALEXANDRIA,PIKE,,38.98560438,-84.40270369,12.23,1/21/2024 0:00,1309,2,2,0,0,O,CLEAR,DRY,1,VEHICLE BACKING IN INTERSECTION,BACKING,STRAIGHT & GRADE,DAYLIGHT,1,0,0,1
32753270,CAMPBELL,KY0009,StateRoute,,LICKING,PIKE,,39.02454559,-84.48073776,17.884,1/21/2024 0:00,2134,2,2,0,0,O,CLEAR,DRY,0,ANGLE COLLISION - ONE VEHICLE TURNING LEFT,ANGLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,0,0,0,1
32752181,CAMPBELL,,OTHR,,DAVE COWENS,DR,,39.0968074,-84.49424984,0.003,1/21/2024 0:00,1555,2,2,0,0,O,CLEAR,DRY,0,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,0,0,0,1
32748018,CAMPBELL,,OTHR,84,BROADWAY,ST,,39.07746737,-84.48799119,0.127,1/21/2024 0:00,1300,2,2,0,0,O,CLEAR,DRY,1,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),BACKING,STRAIGHT & LEVEL,DAYLIGHT,0,0,0,1
32752671,CAMPBELL,,OTHR,1116,ANN,ST,,39.08351677,-84.49130808,0.442,1/22/2024 0:00,1317,2,2,0,0,O,CLEAR,DRY,0,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,0,0,0,1
32752672,CAMPBELL,,OTHR,,10TH,ST,W,39.08582153,-84.49138969,0.48,1/22/2024 0:00,1507,2,2,0,0,O,CLEAR,DRY,0,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,0,0,0,1
32755295,CAMPBELL,,OTHR,,LUMLEY,AVE,,39.08061414,-84.44715561,0.193,1/22/2024 0:00,809,2,2,0,0,O,CLEAR,SNOW/SLUSH,0,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,0,0,0,1
33288266,CAMPBELL,US0027,USRoute,4022,ALEXANDRIA,PIKE,,39.02276468,-84.4412305,15.489,1/22/2024 0:00,1417,2,2,0,0,O,CLEAR,DRY,0,OTHER ROADWAY OR MID-BLOCK COLLISION,REAR END,STRAIGHT & LEVEL,DAYLIGHT,0,0,0,1
33004868,CAMPBELL,KY0008,StateRoute,,FAIRFIELD,AVE,,39.10418859,-84.48584957,1.667,1/22/2024 0:00,1517,2,2,0,0,O,CLEAR,WET,1,OTHER ROADWAY OR MID-BLOCK COLLISION,REAR END,STRAIGHT & LEVEL,DAYLIGHT,0,0,0,1
34253279,CAMPBELL,KY0008,StateRoute,230,FAIRFIELD,AVE,,39.10544493,-84.48429805,1.79,1/22/2024 0:00,319,2,2,0,0,O,CLEAR,DRY,0,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,0,0,0,1
32765883,CAMPBELL,KY1120,StateRoute,,11TH,ST,W,39.08179894,-84.49539978,0.285,1/22/2024 0:00,1722,2,2,0,0,O,CLOUDY,WET,0,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,0,0,0,1
32752185,CAMPBELL,,OTHR,,10TH,ST,W,39.0857974,-84.49135856,0.48,1/22/2024 0:00,1049,2,2,0,0,O,CLEAR,WET,0,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,0,0,0,1
32752184,CAMPBELL,KY1120,StateRoute,,11TH,ST,W,39.08273238,-84.49354602,0.396,1/22/2024 0:00,1431,2,2,0,0,O,CLEAR,WET,0,OTHER INTERSECTION COLLISIONS,REAR END,STRAIGHT & LEVEL,DAYLIGHT,1,0,0,1
32766861,CAMPBELL,,OTHR,,MAPLE VALLEY,RD,,38.92665189,-84.36647848,,1/22/2024 0:00,1550,2,2,0,0,O,CLEAR,DRY,0,OPPOSITE DIRECTION - BOTH VEHICLES GOING STRAIGHT AHEAD,SIDESWIPE-OPPOSITE DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,0,0,0,1
32764815,CAMPBELL,KY0008,StateRoute,515,6TH,AVE,,39.11271404,-84.47341077,2.562,1/22/2024 0:00,1031,2,2,0,0,O,CLEAR,DRY,0,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,0,0,0,1
32758100,CAMPBELL,KY0008,StateRoute,,FAIRFIELD,AVE,,39.10477994,-84.48509662,1.726,1/23/2024 0:00,1812,2,2,0,1,C,RAINING,WET,0,OTHER ROADWAY OR MID-BLOCK COLLISION,OPPOSING LEFT TURN,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,0,0,0,1
32763020,CAMPBELL,I 0471,Interstate,,,,,39.08545349,-84.47424096,0.176,1/23/2024 0:00,1832,2,2,0,0,O,RAINING,WET,0,OTHER RAMP RELATED COLLISIONS NOT LISTED ABOVE,REAR END,CURVE & GRADE,DARK-HWY LIGHTED/ON,0,0,0,1
32823179,CAMPBELL,KY2345,StateRoute,,JOHNS HILL,RD,,39.02801023,-84.46712105,1.022,1/23/2024 0:00,1855,2,2,0,1,B,FOG WITH RAIN,WET,0,OTHER INTERSECTION COLLISIONS,REAR END,STRAIGHT & GRADE,DARK-HWY NOT LIGHTED,1,0,0,1
32758103,CAMPBELL,,OTHR,,OVERTON,ST,,39.09241417,-84.4886012,0.18,1/23/2024 0:00,1915,2,2,0,0,O,RAINING,WET,0,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,0,0,0,1
32766876,CAMPBELL,KY0009,StateRoute,,AA,HWY,,38.98973044,-84.39686121,12.245,1/23/2024 0:00,1150,1,1,0,1,C,RAINING,WET,0,COLLISION WITH FIXED OBJECT IN INTERSECTION - FIRST EVENT COLLISION 09 - 32,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,1,0,0,1
32759674,CAMPBELL,,OTHR,,HIGHLAND,AVE,,39.07580683,-84.46187157,0.557,1/23/2024 0:00,1415,2,2,0,0,O,CLOUDY,WET,0,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,0,0,0,1
32778041,CAMPBELL,,OTHR,33,DONNERMEYER,BLVD,,39.09868257,-84.48074036,0.173,1/24/2024 0:00,1000,2,2,0,0,O,RAINING,WET,0,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,0,0,0,1
32763781,CAMPBELL,KY1120,StateRoute,,FT THOMAS,AVE,N,39.08180714,-84.45009111,3.977,1/24/2024 0:00,735,2,2,0,0,O,RAINING,WET,0,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,0,0,0,1
